twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
271078240,hinechaos,Wed Mar 23 20:27:40 +0000 2011,False,,2400,202,481,1107
 
created_at,full_text,retweet_count,favorite_count,twitter_url
covid-19
2020-04-03 19:04:37,"I had Covid-19 test and the result came back positive.  I will take a break from social media.  Stay healthy, everyone.

我的新冠测试结果为阳性。我将暂别社交媒体。各位保重。

再会。",41,333,https://twitter.com/hinechaos/status/1246151638487834627
