twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
878745832358641665,karenoke12,Sat Jun 24 22:45:07 +0000 2017,False,"New Jersey, USA",20,70,130,63
 
created_at,full_text,retweet_count,favorite_count,twitter_url
tested positive
2020-04-29 13:17:41,"@realDonaldTrump I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",0,0,https://twitter.com/karenoke12/status/1255486412268371970
2020-04-29 13:17:25,"@TrumpWarRoom @realDonaldTrump I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",1,2,https://twitter.com/karenoke12/status/1255486345197338624
2020-04-29 13:16:33,"@ErinMPerrine @realDonaldTrump @TeamTrump @LaraLeaTrump @kevinomccarthy I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",0,0,https://twitter.com/karenoke12/status/1255486129291304961
2020-04-29 13:13:45,"I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",0,0,https://twitter.com/karenoke12/status/1255485423520026624
positive for Covid
2020-04-29 13:17:41,"@realDonaldTrump I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",0,0,https://twitter.com/karenoke12/status/1255486412268371970
2020-04-29 13:17:25,"@TrumpWarRoom @realDonaldTrump I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",1,2,https://twitter.com/karenoke12/status/1255486345197338624
2020-04-29 13:16:33,"@ErinMPerrine @realDonaldTrump @TeamTrump @LaraLeaTrump @kevinomccarthy I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",0,0,https://twitter.com/karenoke12/status/1255486129291304961
2020-04-29 13:13:45,"I'm a travel nurse.  I tested positive for Covid at a drive up testing site.  I had very minimal symptoms.  in less than 12 hours after I immediately notified my manager,  my contract was cancelled, leaving me without income or health insurance.  I feel this is so very wrong.",0,0,https://twitter.com/karenoke12/status/1255485423520026624
