twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
1248332771455463424,ComicKev,Thu Apr 09 19:32:02 +0000 2020,False,,6,1,0,24
 
created_at,full_text,retweet_count,favorite_count,twitter_url
covid19
2020-04-11 05:16:29,Covid19 spreads 76% faster after 9pm. thats why theres a curfew coming,0,1,https://twitter.com/ComicKev/status/1248842332339724291
