twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
2772974959,WhiteHijabi,Wed Aug 27 10:51:15 +0000 2014,False,Earth,68,58,36,46
 
created_at,full_text,retweet_count,favorite_count,twitter_url
taste
2020-05-02 10:14:06,@Rox19901 @dg5_5 @LifeOfEmman @s41ah @hanna0mer They taste exactly like the cone 🤤🤤🤤,0,0,https://twitter.com/WhiteHijabi/status/1256527378421026821
