twitter_id,screen_name,created_at,verified,location,followers_count,friends_count,favourites_count,statuses_count
318050600,kimisblog,Wed Jun 15 21:54:53 +0000 2011,False,"Apache Junction, AZ",378,433,354,1251
 
created_at,full_text,retweet_count,favorite_count,twitter_url
tested positive
2020-04-16 01:59:14,"@CNN @ChrisCuomo I'm so very sorry, my prayers are with your family. 
 I have covid 19, and my husband tested positive today, also",0,0,https://twitter.com/kimisblog/status/1250604632281214976
